	MX y nm - OP		MX ynm - IP		MX y+0.2 nm - OP		MX y+0.2nm - IP		MX y+0.4nm - OP		MX y+0.4nm - IP		MX y+0.6 nm - OP		MX y+0.6nm - IP
2875.22	962.08875			2874.949	335.5976042			2874.971	142.023125			2874.842	446.7782813		
2900.119	952.7290625			2900.115	341.3855208			2899.814	135.5128125			2899.774	452.3376042		
2925.027	990.505			2924.977	356.4664583			2924.842	160.2742188			2924.752	458.5279688		
2949.794	1028.472813			2949.839	366.0072917			2949.991	166.316875			2950.083	445.9952604		
2975.156	1035.537188			2975.404	368.5278125			2974.86	166.0519531			2974.99	453.1134896		
3000.188	1088.472188			3000.081	378.4544792			3000.092	173.5614844			3000.083	458.3139583		
3024.943	1069.37625			3024.968	360.4136458			3025.221	152.7748438			3025.157	473.9723438		
3049.933	1085.5925			3050.061	344.1915625			3049.84	142.5144531			3050.092	457.2016146		
3075.137	1037.49125			3075.135	336.9175			3074.971	141.8473438			3074.759	458.10625		
3100.072	1003.58875			3100.126	354.3167708			3100.055	153.9757813			3099.935	463.8770833		
3125.183	1033.185938			3125.329	356.6865625			3124.999	152.9008594			3124.953	473.6345833		
3150.535	1066.654375			3150.42	365.7339583			3150.092	169.6685156			3150.194	469.8785417		
3175.396	1084.872188			3175.2	384.0808333			3175.138	155.2805469			3175.184	477.2322917		
3200.156	1110.715			3200.237	345.1929167			3200.101	160.6825781			3200.24	472.2978646		
3225.091	1107.152813			3225.431	371.9676042			3225.249	149.7826563			3224.953	477.9882813		
3250.072	1076.763438			3250.175	364.9976042			3250.156	137.21625			3249.999	462.5614583		
3275.072	1026.710313			3275.206	359.9125			3275.11	144.6273438			3275.036	460.3761458		
3300.211	1066.310625			3300.459	363.5953125			3300.342	143.6267969			3300.018	468.0491146		
3325.258	1036.668125			3325.57	371.78375			3325.221	141.0953125			3325.055	473.9897917		
3350.193	1051.887188			3350.439	384.8411458			3350.36	146.6026563			3350.12	477.4560417		
3375.165	1068.142188			3375.126	388.9655208			3375.342	167.5234375			3375.12	474.2603125		
3400.091	1116.870313			3400.237	368.72125			3400.151	156.6527344			3399.982	467.7239063		
3425.128	1110.444688			3425.496	360.9715625			3425.018	152.1145313			3424.833	479.9775		
3450.359	1112.789375			3450.645	375.7263542			3450.227	161.2327344			3450.092	473.3523958		
3475.433	1084.777813			3475.719	370.6284375			3475.045	153.4044531			3475.231	475.2441146		
3500.415	1032.650625			3500.609	371.1390625			3500.234	146.6729688			3500.231	480.5914063		
3525.6	1022.187813			3525.144	364.47125			3525.453	155.3463281			3525.249	486.7283333		
3550.544	1054.285625			3550.357	382.5272917			3550.138	165.3891406			3550.259	468.0731771		
3575.619	1058.459375			3575.432	377.3404167			3575.119	158.5861719			3575.284	484.3909896		
3600.554	1116.539063			3600.626	390.2422917			3600.462	162.693125			3600.203	488.1207292		
3625.711	1119.039375			3625.45	383.8455208			3625.619	167.3548438			3625.249	487.2401563		
3650.646	1159.529375			3650.589	356.6960417			3650.545	164.2097656			3650.296	491.6672396		
3675.711	1110.375625			3675.326	346.7422917			3675.471	164.8921875			3675.249	484.5955729		
3700.47	1051.41875			3700.348	358.625625			3700.491	178.7161719			3700.333	486.9621354		
3725.508	1036.928125			3725.32	363.4636458			3725.518	144.8217188			3725.171	484.4324479		
3750.48	1030.215625			3750.459	362.1759375			3750.323	154.2589063			3750.129	489.93875		
3775.424	1080.864375			3775.45	370.4753125			3775.277	157.8896094			3775.203	493.0035938		
3800.239	1100.061875			3800.598	377.0339583			3800.397	155.0491406			3800.268	493.0830729		
3825.352	1111.775			3825.404	374.1248958			3825.508	173.7824219			3825.12	498.3444792		
3850.637	1124.89625			3850.561	375.7766667			3850.369	159.1513281			3850.249	493.1180729		
3875.73	1146.35125			3875.348	371.5190625			3875.508	178.3924219			3875.203	489.7115104		
3900.489	1091.92625			3900.487	388.1767708			3900.388	164.0838281			3900.129	498.2701042		
3925.887	1068.763438			3925.728	382.3241667			3925.518	158.3416406			3925.255	498.1355208		
3950.72	1041.72			3950.598	373.8072917			3950.557	162.7170313			3950.212	499.6144792		
3975.841	1066.151563			3975.404	407.2604167			3975.147	158.6095313			3975.284	493.0524479		
4000.702	1088.094063			4000.298	381.2910417			4000.314	169.9621875			3999.907	493.0355729		
4025.378	1147.755938			4025.274	378.5525			4025.333	178.6396094			4025.333	496.549375		
4050.572	1199.72125			4050.376	412.6353125			4050.388	171.1511719			4050.379	499.8453125		
4075.72	1143.288438			4075.394	390.4328125			4075.529	168.7767969			4075.36	487.8097917		
4100.776	1083.899375			4100.737	369.7438542			4100.573	168.5867188			4100.576	507.8750521		
4125.582	1069.050313			4125.718	390.688125			4125.685	161.9234375			4125.49	493.5039063		
4150.739	1092.980313			4150.755	367.3529167			4150.842	165.9774219			4150.508	506.4020313		
4175.6	1058.88875			4175.672	388.7378125			4175.555	165.4817969			4175.342	503.4745833		
4200.734	1105.104063			4200.722	385.78125			4200.812	159.1775781			4200.361	504.0435938		
4226.257	1101.305625			4225.663	371.6410417			4225.628	167.7346875			4225.795	504.465		
4250.915	1130.089063			4250.996	380.4985417			4250.758	181.9278906			4250.795	499.5947917		
4275.999	1177.336563			4276.117	409.9479167			4275.312	174.0682813			4275.823	494.9546875		
4300.905	1141.992813			4300.789	397.8169792			4300.592	165.5423438			4300.67	490.3435417		
4325.934	1081.473125			4325.432	389.3097917			4325.684	160.816875			4325.573	494.4344792		
4350.924	1049.719688			4350.645	397.4638542			4350.61	174.0076563			4350.527	507.0776563		
4375.933	1039.479375			4375.718	401.7839583			4375.591	159.6257813			4375.925	500.8515104		
4400.925	1081.243125			4400.987	394.9186458			4400.823	176.9653906			4400.916	505.5514063		
4426.229	1125.625313			4425.922	408.0683333			4425.661	182.6430469			4425.833	521.5630208		
4450.97	1165.641563			4450.977	407.2092708			4450.592	170.3114063			4450.73	505.6965625		
4475.776	1176.17875			4475.95	401.1398958			4475.52	171.9239844			4475.823	505.0520833		
4501.017	1168.479375			4500.839	392.8135417			4500.685	170.6264063			4500.651	501.3411458		
4525.819	1112.203438			4525.793	384.2507292			4525.749	158.0042969			4525.351	504.8894792		
4550.943	1095.69			4550.756	382.9351042			4550.906	166.2180469			4550.703	516.5306771		
4575.989	1077.021875			4575.774	380.6383333			4576.036	179.1386719			4575.805	519.7058333		
4601.137	1096.55625			4601.08	385.9139583			4600.784	171.2665625			4600.746	511.00375		
4625.979	1124.375			4625.848	385.1314583			4625.721	173.5074219			4625.462	520.2236979		
4651.174	1154.027188			4650.867	419.5530208			4650.971	181.9471094			4650.573	509.9676042		
4676.1	1160.432188			4675.968	402.5478125			4675.736	186.6021875			4675.879	507.1109896		
4701.239	1166.4275			4701.19	386.6534375			4701.055	165.2667188			4701.156	510.5008854		
4726.424	1125.892813			4726.081	392.4157292			4725.823	171.21875			4726.166	516.6411458		
4751.404	1081.533125			4750.839	379.5748958			4750.74	165.9414844			4750.793	521.46875		
4776.239	1091.503125			4776.051	388.33125			4776.11	165.294375			4775.962	513.0523438		
4801.128	1092.685625			4801.081	395.7265625			4800.879	165.44375			4800.684	530.4354167		
4826.109	1089.565313			4825.922	426.4126042			4826.055	170.1525			4825.842	522.6088542		
4851.295	1127.686563			4851.126	396.1626042			4851.138	170.2758594			4850.944	527.6151042		
4876.359	1167.710625			4876.172	393.680625			4876.147	167.1623438			4875.916	517.6381771		
4901.294	1194.797188			4901.061	413.150625			4900.999	170.7621094			4901.147	506.9845313		
4926.093	1184.34			4925.867	397.8961458			4925.86	167.6423438			4926.055	510.2861979		
4951.1	1071.018125			4950.867	394.6708333			4950.786	154.2207813			4950.999	516.9929688		
4976.165	1073.405625			4975.941	401.1292708			4975.944	160.7439844			4975.718	517.4379688		
5000.832	1075.056563			5000.792	396.44375			5000.814	177.5832031			5000.707	522.7875		
5025.915	1100.025			5025.7	418.293125			5025.689	191.7296094			5025.666	520.6622917		
5050.999	1156.604063			5050.598	409.6421875			5050.416	194.1825781			5050.74	529.7744792		
5075.989	1193.327813			5075.7	412.6066667			5075.573	187.0295313			5075.722	525.9598958		
5100.822	1232.035625			5100.625	419.6535417			5100.67	180.874375			5100.601	514.2891667		
5125.989	1199.298438			5125.97	386.2791667			5125.555	177.6214063			5125.712	512.7721875		
5150.924	1156.485625			5151.081	393.5372917			5150.462	165.9000781			5150.632	513.9572396		
5176.193	1137.935313			5175.968	393.20125			5175.916	169.9383594			5175.36	526.821875		
5201.027	1060.544375			5201.024	395.9697917			5201.045	178.4329688			5200.453	528.6671875		
5226.128	1103.445938			5226.072	393.3928125			5226.11	173.4945313			5225.453	517.9201563		
5250.943	1135.855625			5250.894	401.26875			5251.027	183.2427344			5250.425	522.8541667		
5275.757	1175.752813			5275.978	420.9828125			5275.814	170.9877344			5275.562	524.965625		
5300.952	1196.073125			5301.043	419.6892708			5300.604	194.1848438			5300.786	527.1510417		
5326.128	1235.289375			5326.154	387.0815625			5326.055	179.7332813			5325.842	516.8645313		
5351.193	1147.882813			5351.071	392.7485417			5350.812	172.9923438			5350.51	518.521875		
5376.211	1094.334063			5376.265	387.7678125			5375.685	186.6402344			5375.573	524.5973958		
5401.109	1047.105313			5401.219	398.423125			5400.795	187.9645313			5400.703	526.5489583		
5425.86	1086.219375			5426.128	419.5017708			5425.74	184.8189063			5425.888	528.1333333		
5451.152	1138.196875			5450.913	420.3171875			5450.888	175.0017188			5450.786	536.3604167		
5476.378	1194.601563			5476.311	425.7941667			5475.897	186.5146094			5476.11	515.5455208		
5501.282	1216.565625			5501.32	419.8385417			5500.831	174.9603125			5500.823	529.709375		
5526.156	1252.580625			5526.357	408.6448958			5525.971	192.9721094			5526.027	516.4061979		
5551.109	1195.978438			5551.298	417.918125			5550.689	168.5667969			5550.935	526.44375		
5575.813	1152.693125			5575.996	396.2272917			5575.879	169.4644531			5575.718	529.4677083		
5601.035	1114.883438			5600.996	389.2346875			5601.009	161.2339063			5600.5	521.428125		
5626.258	1093.283125			5626.117	413.89875			5625.916	178.9663281			5625.555	525.9083333		
5651.452	1117.74875			5651.08	399.7416667			5651.089	198.6553125			5650.916	526.0526042		
5676.301	1154.876875			5676.333	421.9320833			5676.208	180.8851563			5676.036	528.8791667		
5701.443	1227.464063			5701.302	437.7801042			5701.064	183.1411719			5701.036	528.5838542		
5726.479	1227.575938			5726.357	404.313125			5726.138	175.0825781			5726.064	518.5665625		
5751.535	1259.479688			5751.307	426.5028125			5751.24	158.1288281			5750.888	524.8932292		
5776.313	1173.868125			5776.135	393.7951042			5775.84	176.8522656			5775.851	535.2645833		
5801.332	1108.450313			5801.154	388.4822917			5801.008	177.669375			5801.018	523.6557292		
5826.434	1104.846875			5826.314	420.6246875			5826.092	178.5525			5825.906	534.596875		
5851.35	1104.895313			5851.515	400.229375			5851.175	183.3867969			5850.657	534.7765625		
5876.165	1154.5875			5876.385	405.8525			5875.999	194.1438281			5875.851	541.2989583		
5901.239	1200.2775			5901.317	421.6160417			5900.999	205.1957813			5900.833	523.43125		
5926.137	1221.565313			5926.062	427.2127083			5925.935	178.5491406			5925.842	525.015625		
5951.652	1240.924063			5951.292	419.3297917			5951.286	159.0966406			5951.221	535.4270833		
5976.721	1203.379688			5976.607	384.8771875			5976.453	163.0792188			5976.138	530.0494792		
6001.674	1178.272188			6001.552	409.3730208			6001.18	163.9128125			6000.962	533.5078125		
6026.628	1129.505313			6026.364	407.0877083			6026.008	166.1315625			6026.259	536.6697917		
6051.609	1086.749375			6051.172	396.1157292			6051.193	179.7346875			6051.23	530.5265625		
6076.452	1124.669375			6076.247	429.7852083			6076.208	182.7115625			6076.203	525.578125		
6101.434	1116.324063			6101.33	406.5439583			6101.36	183.01125			6101.397	539.8473958		
6126.758	1269.832813			6126.682	421.9051042			6126.397	186.9396094			6126.321	525.0760417		
6151.674	1263.429688			6151.477	426.5122917			6151.406	179.6088281			6151.222	538.0052083		
6176.619	1217.447188			6176.32	384.5547917			6176.35	152.4432813			6176.057	523.065625		
6201.72	1165.18125			6201.376	409.3917708			6201.277	162.9851563			6201.073	522.4348958		
6226.527	1112.162188			6226.58	424.4126042			6226.231	172.1057813			6225.86	536.25625		
6251.258	1066.855625			6251.251	429.39375			6251.184	181.0074219			6250.99	545.8291667		
6276.498	1138.255313			6276.135	412.85625			6276.36	175.5730469			6276.129	543.9229167		
6301.535	1160.342813			6301.469	437.9665625			6301.36	190.6617969			6301.073	539.8625		
6326.406	1216.485938			6326.312	435.1333333			6326.199	194.1671094			6326.027	533.1442708		
6351.341	1246.260313			6351.135	421.8127083			6350.888	184.3169531			6350.916	524.459375		
6376.165	1262.328438			6376.218	398.2152083			6375.907	177.9882031			6375.916	523.6020833		
6401.341	1187.479063			6401.395	399.9942708			6401.37	178.8492188			6401.157	529.1854167		
6426.415	1151.0175			6426.524	404.0841667			6426.359	170.6916406			6426.029	534.4208333		
6451.359	1095.20375			6451.607	389.6376042			6450.99	171.5142969			6451.258	538.1057292		
6476.387	1105.27375			6476.413	423.905			6476.289	188.3590625			6475.98	536.5572917		
6501.536	1150.233125			6501.241	439.5463542			6501.259	183.6076563			6501.157	552.4703125		
6526.545	1218.028438			6526.292	426.5253125			6526.17	189.729375			6526.259	540.00625		
6551.6	1269.24875			6551.32	435.8167708			6550.87	186.7913281			6550.954	533.6083333		
6576.795	1255.194688			6576.45	411.9703125			6576.092	190.7535938			6576.101	533.9109375		
6601.601	1222.025938			6601.469	412.5882292			6601.323	175.37375			6601.221	531.246875		
6626.674	1139.82375			6626.459	395.1655208			6626.157	176.0964844			6626.11	528.4135417		
6651.637	1081.320313			6651.589	408.1646875			6651.583	163.2529688			6651.259	529.6635417		
6676.674	1124.976563			6676.654	404.6641667			6676.471	181.7060938			6676.258	544.9817708		
6701.72	1126.480938			6701.458	449.63			6701.536	198.4982813			6701.222	544.4916667		
6726.823	1209.752188			6726.33	434.4236458			6726.545	179.2482031			6726.36	547.7791667		
6751.933	1230.209375			6751.422	438.1197917			6751.518	184.54125			6751.518	531.8390625		
6776.508	1257.055			6776.348	425.9490625			6776.722	190.8019531			6776.076	545.96875		
6801.48	1238.821563			6801.311	424.8629167			6801.638	175.6001563			6801.289	534.5411458		
6826.498	1171.060938			6826.589	405.6330208			6826.388	171.6607813			6826.114	539.1375		
6851.628	1163.556875			6851.422	385.204375			6851.12	177.818125			6851.009	537.49375		
6876.924	1111.612813			6876.59	409.364375			6876.416	187.629375			6876.277	539.496875		
6901.989	1116.342813			6901.487	444.2145833			6901.685	190.1325			6901.508	545.9932292		
6926.792	1144.086875			6926.672	431.8852083			6926.5	193.1789063			6926.573	544.271875		
6951.73	1221.945625			6951.469	429.8991667			6951.092	196.085			6951.684	538.015625		
6976.554	1262.67			6976.561	436.0641667			6976.175	184.203125			6976.527	544.8604167		
7001.729	1300.655938			7001.6	432.6889583			7001.212	182.1675			7001.539	527.4265625		
7026.841	1216.186563			7026.477	390.7152083			7026.194	171.48			7026.194	538.8286458		
7052.008	1106.945			7051.58	391.2223958			7051.397	180.1725			7051.147	538.878125		
7076.915	1094.415313			7076.657	390.6127083			7076.499	188.2255469			7076.397	543.4911458		
7101.622	1106.70375			7101.645	433.8275			7101.156	183.4671875			7101.185	550.7854167		
7126.507	1169.066875			7126.497	424.140625			7126.37	178.5351563			7126.189	550.3395833		
7151.489	1241.6825			7151.57	451.9802083			7151.416	173.8157031			7151.481	546.6697917		
7176.721	1264.88125			7176.581	435.9453125			7176.462	191.9950781			7176.359	527.7140625		
7202.063	1264.88			7201.672	429.548125			7201.823	190.7353125			7201.407	534.971875		
7227.054	1209.506875			7226.959	414.0790625			7226.805	163.331875			7226.471	534.29375		
7252.122	1175.125313			7251.817	416.4475			7251.722	166.85			7251.722	543.6328125		
7276.776	1114.399375			7276.774	410.6997917			7276.508	175.2519531			7276.765	539.7630208		
7301.721	1110.435938			7301.654	426.9439583			7301.67	183.0915625			7301.268	546.4015625		
7326.638	1109.9475			7326.717	431.7240625			7326.509	189.6825781			7326.258	535.2854167		
7351.952	1194.149688			7351.562	432.5752083			7351.749	194.9264844			7351.101	547.39375		
7376.961	1228.762188			7376.902	445.5666667			7376.777	181.9445313			7376.453	543.7432292		
7401.915	1254.3125			7402.1	432.9433333			7401.805	187.4446875			7401.444	542.9708333		
7426.979	1259.195			7426.751	416.768125			7426.638	177.2829688			7426.351	537.4890625		
7451.744	1201.572188			7451.802	418.12625			7451.647	181.0457031			7451.222	549.04375		
7476.721	1149.57125			7476.756	421.9982292			7476.703	165.5792188			7476.583	534.7807292		
7501.591	1110.62			7501.792	433.8147917			7501.758	182.8226563			7501.62	551.8359375		
7526.813	1132.647188			7526.654	440.6413542			7526.435	191.7001563			7526.462	543.3572917		
7552.072	1174.645313			7551.783	440.4672917			7551.314	179.4263281			7551.51	552.4135417		
7576.896	1221.283438			7576.779	445.1678125			7576.527	182.8329688			7576.425	539.5		
7601.859	1280.111875			7601.75	453.4667708			7601.462	182.1617188			7601.36	534.6911458		
7626.82	1246.042813			7626.638	419.6821875			7626.501	176.6653125			7626.601	531.5036458		
7651.628	1211.216875			7651.649	411.4825			7651.277	175.3789844			7651.378	526.1614583		
7676.711	1144.28			7676.506	410.9957292			7676.564	160.7478906			7676.471	528.5708333		
7701.813	1112.907188			7701.741	403.9217708			7701.727	182.9324219			7701.647	544.1739583		
7726.878	1126.77875			7726.524	418.0997917			7726.258	183.3576563			7726.416	554.9432292		
7751.961	1137.652813			7751.58	443.5101042			7751.592	189.3595313			7751.129	557.5630208		
7776.896	1219.660938			7776.589	436.9940625			7776.629	199.2145313			7776.353	536.0880208		
7801.924	1272.821563			7801.755	435.4704167			7801.527	175.6077344			7801.312	546.1958333		
7827.054	1270.386875			7826.807	411.281875			7826.689	184.13			7826.37	546.4359375		
7851.767	1218.939375			7851.845	403.8432292			7851.777	173.3976563			7851.462	536.559375		
7877.116	1189.104063			7876.682	422.6653125			7876.879	160.3282813			7876.379	543.2510417		
7901.952	1085.400625			7901.506	413.8251042			7901.614	179.6045313			7901.62	548.0635417		
7926.767	1080.376875			7926.635	419.5819792			7926.453	174.5778906			7926.463	555.1458333		
7951.813	1106.30875			7951.876	437.681875			7951.37	185.7602344			7951.193	551.4734375		
7977.016	1187.03125			7977.08	449.5464583			7976.657	187.5889063			7976.295	548.475		
8002.341	1243.592188			8002.07	448.4401042			8001.703	203.6975			8001.685	550.0307292		
